544,1
11395,1
14635,17
13680,1
688,12
11090,1
783,23
228194,3
1642,6
10950,3
235260,3
277,6
8999,11
11323,1
10445,12
11453,1
146239,1
205588,11
10878,1
82650,1
10279,12
2294,1
2176,11
270487,1
19366,18
204082,6
24100,9
1599,1
5550,20
30379,20
42586,1
17709,1
287948,6
7548,12
9075,3
11661,12
109513,1
12085,1
204922,11
38985,6
44113,3
21494,1
164457,11
4566,2
17795,1
1073,11
153158,5
81836,1
10724,20
9473,18
2196,1
1499,1
20857,1
82693,1
1646,3
44944,3
4108,6
8456,7
7341,10
19255,1
10187,1
31005,12
49517,11
44857,1
50780,3
16363,1
1946,20
85,7
772,1
840,14
9682,10
96,1
10678,1
274,11
8872,18
16290,4
579,10
14405,1
138843,10
11637,1
226486,1
1584,18
9312,7
12153,1
65057,1
8326,1
35690,12
76203,23
13497,1
35688,1
162,12
296096,12
103370,1
1051,6
376659,1
10073,1
16690,5
273895,23
14873,5
8968,10
9963,11
15655,17
21208,10
272878,5
9760,1
314365,23
13279,11
1975,10
33644,1
1649,1
9895,1
9570,17
27579,11
16052,3
40264,1
1164,3
239678,1
14359,2
3989,18
76617,10
1710,11
4258,1
20391,1
10139,23
335778,7
9645,10
55465,1
617,2
19904,10
48289,11
243,1
6933,10
17182,11
8848,11
38,12
38303,1
1266,6
107985,1
14043,6
19901,20
34016,1
59860,1
10069,10
9588,7
12819,17
9954,20
10115,1
25132,1
577,1
328387,2
12690,13
9945,25
539,10
13596,1
226857,12
13159,1
47941,1
526,12
22796,1
2355,3
5915,5
9842,1
61012,10
755,20
13682,17
9089,1
9470,1
18357,1
7979,3
470,11
15644,6
9582,1
10642,1
22074,4
2428,23
290751,2
13805,1
4597,6
9414,1
63492,1
81796,20
10710,1
15092,6
11382,1
15005,3
8198,12
6963,1
15070,6
12797,1
17134,6
41402,9
18885,1
4953,1
10773,1
146198,6
2639,1
10563,1
295964,3
5971,1
9716,1
11835,6
26171,3
31117,1
9074,1
14396,1
15673,1
42618,1
171274,1
24432,17
109417,3
13948,1
106747,6
10929,9
14220,1
46435,18
256962,1
48231,11
3509,15
82684,3
12142,20
23367,18
10740,11
241239,11
14582,12
14914,3
3902,3
77948,6
21755,1
4960,3
128,5
14652,8
40932,18
16608,6
334531,3
32316,1
7299,20
13405,3
19457,6
112937,17
314385,12
8953,14
29078,3
46503,12
10448,5
13688,1
10353,1
43935,1
11458,11
44638,3
241257,10
14538,23
13250,11
133931,1
280871,23
239897,24
184341,3
334074,11
199373,11
14202,12
6968,23
581,5
52449,1
12150,2
11247,1
4232,9
9378,10
694,10
105,1
11377,10
26367,1
385383,7
41210,1
12090,1
62630,6
16110,17
29427,25
129,5
244114,7
2669,23
203833,3
13523,1
25195,1
17277,23
50725,1
82631,3
73191,18
22479,3
340611,3
10065,10
2757,1
11683,9
244339,7
1878,1
23082,1
195589,1
854,1
2280,1
496,1
8835,1
157,20
8643,10
10402,1
218043,20
9043,1
21301,1
10147,1
816,1
302688,1
60307,1
106,20
279,3
8617,9
10625,1
10934,1
5279,11
10013,1
194662,1
160588,1
9829,23
10028,12
10535,1
790,9
43959,7
10364,1
16991,1
9610,7
1578,3
25643,12
11904,6
28665,1
44115,5
10569,1
10560,3
333348,1
20483,7
11457,3
321697,23
19840,1
22327,1
38665,7
2575,11
11644,11
146227,7
68924,3
253235,1
22102,1
18701,1
10068,12
848,0
36811,12
522,1
130150,3
12246,23
13809,6
27380,20
10549,3
33870,12
245703,20
10739,1
127560,23
37903,2
396152,9
10017,25
11468,11
193613,3
17436,3
43434,23
31166,11
69848,23
8408,9
332411,6
9389,20
9626,7
75638,11
8363,1
15670,1
290555,25
8328,12
10982,1
205,23
1620,6
175541,3
241254,6
31932,11
1933,10
679,20
11113,12
3597,10
193893,1
9675,1
9988,1
948,10
21765,1
146304,1
7516,1
41439,9
2752,1
9429,1
38117,12
9792,10
13778,1
228203,3
41382,1
13960,3
114150,1
26602,1
10223,11
16028,10
15639,1
16112,17
26390,11
27759,23
109428,9
23049,1
9310,1
11411,20
16988,3
7304,6
24747,3
58048,5
1491,12
2989,16
10629,11
255343,12
4723,20
10800,17
25763,20
79694,10
4032,1
18615,12
10673,3
4584,12
2977,12
10760,1
11093,3
207,3
8467,1
639,1
24226,3
9285,1
14709,1
74643,1
13788,10
83666,1
10781,9
318850,3
13908,1
1417,3
39180,1
16161,12
49950,10
10956,1
9594,6
4638,1
13972,1
5038,12
13491,7
10571,1
10994,3
19994,1
25166,1
30890,1
23169,12
17403,1
12120,1
9800,3
1090,15
18475,1
40160,20
18074,18
9689,1
9781,18
8009,7
3877,3
8854,20
152599,12
18840,12
68727,11
12657,1
8265,1
12410,3
34647,3
73935,1
28178,17
185567,11
264656,13
35696,1
16351,3
38717,7
18777,11
2110,1
9035,1
90,1
771,1
12154,1
9576,1
744,7
146,7
14,3
45269,23
9493,1
22556,12
873,3
33196,6
205596,23
10765,1
16769,3
33217,1
132232,9
11153,1
208134,1
1165,3
4011,1
17202,1
9587,12
65086,10
10053,10
11870,1
11778,3
586,1
18736,1
134411,11
287903,1
9276,9
15765,3
2142,7
11397,1
77016,11
11478,11
266856,12
13411,1
10564,1
947,7
24150,9
228970,3
18405,10
6961,1
11442,10
2493,1
14047,3
64690,6
11132,1
17127,1
1562,10
232679,3
17880,1
14736,1
9434,1
23706,1
11531,10
9100,10
116,12
38843,1
1245,12
4995,3
10413,6
14012,3
9793,10
12212,9
13768,12
8975,6
342521,1
45272,12
9424,9
97367,3
254904,6
18681,11
12162,3
11495,25
64689,11
157849,11
13166,1
15511,1
37003,4
12211,20
13816,3
51828,12
22798,3
7501,11
10743,1
37718,1
15237,3
9686,1
17644,17
97430,7
12257,1
13539,12
68,1
14024,12
115,1
7874,3
4911,6
1988,11
16222,1
9557,1
9026,1
57943,1
18276,17
8321,1
72359,1
10186,18
25704,1
133694,3
19265,1
36047,11
8053,2
2290,1
5236,1
6552,1
1018,11
10075,12
38031,1
42188,12
112430,3
6687,11
13853,5
31306,1
8461,10
331592,15
47692,3
19,14
10045,20
400,3
253450,23
9104,1
11190,11
16353,6
23759,7
24206,6
10185,10
75033,3
74536,11
31668,1
13501,1
15208,3
172391,5
262543,15
9288,7
370980,3
20083,6
40880,8
137,1
264999,18
454,12
53457,3
288980,3
33,13
1951,3
12405,12
10998,12
114,1
9396,1
319910,11
2604,3
864,1
14435,9
1931,3
691,6
9877,10
62008,1
12227,7
13824,1
71688,23
15173,1
8291,12
13950,1
12158,1
11586,10
10008,10
2830,1
12403,16
34563,1
14557,1
10368,1
10280,10
12637,12
34152,1
14434,1
11470,9
10741,23
24940,1
82679,1
2013,3
1440,12
18041,11
28029,12
1123,6
14033,10
87729,12
16899,1
41317,7
245700,23
37842,12
9045,23
44092,23
16005,1
44754,3
23988,1
43949,12
142,12
9603,1
10712,12
243938,1
10876,3
86838,1
25208,11
613,23
1913,3
97370,15
801,1
70829,1
54518,4
44214,11
240,3
9816,12
10131,10
339984,3
8859,1
11967,7
239563,1
222899,1
4951,1
10985,1
9644,1
332567,10
1954,15
15489,1
15250,1
22345,1
9448,1
38223,1
11186,9
136835,11
5876,10
264660,14
492,1
25462,1
238603,5
10691,12
1251,7
5172,1
58680,1
264644,11
14577,1
11592,1
16406,1
19052,11
3682,3
9683,1
2084,1
107811,1
2266,12
13074,3
144340,1
48217,12
28211,11
47502,1
9950,1
84892,12
24227,7
9672,3
44853,12
157544,10
59678,1
79777,12
158011,11
407887,23
17043,7
8952,1
62204,5
13435,12
17187,12
319,12
59457,12
9504,2
37414,11
6217,10
26688,10
43867,12
6615,1
14574,3
16,3
39780,12
21612,3
36691,1
23631,1
45324,1
12144,5
11658,7
56601,17
9552,10
578,9
2105,1
126319,1
10136,1
67660,1
10611,1
154,20
3049,1
860,15
9281,12
75674,6
9762,12
3179,1
184,1
13335,1
76726,15
10269,12
36819,1
17130,1
57214,1
11202,23
9357,10
13812,10
9030,10
19084,1
8386,1
10437,1
1360,12
101267,4
222935,12
10220,3
284296,1
31915,9
11601,10
205220,3
11354,1
16241,10
14191,1
286565,12
26710,1
129670,5
9059,1
34549,1
57157,1
1948,6
28353,1
46889,1
38093,1
